data_publicacao,diario,secao,subsecao1,subsecao2,subsecao3,subsecao4,subsecao5,nome_materia,materia,link_materia_oficial,texto
INFRAESTRUTURA (GNO), NG I, NR 11, matrícula nº 70.489-0/1, 40
(quarenta) horas semanais, do Quadro Geral de Pessoal do Estado -
Secretaria de Estado da Educação, da Cultura, do Esporte e do Lazer - SEEC, nos
termos do artigo 6º, incisos I, II, III, IV e artigo 7º da Emenda
Constitucional nº 41/2003, e nos termos do artigo 87, da Lei Complementar
Estadual nº 308/2005, com efeitos na data da sua publicação, com a(s)
seguinte(s) vantagem(s):
Gratificação de Adicional por Tempo de Serviço, no percentual de
35% (trinta e cinco por cento), de acordo com o artigo 29 § 4º, inciso I, da Constituição
Estadual combinado com o artigo 75, parágrafo único, da Lei Complementar
122/94.
PUBLIQUE-SE.
NEREU BATISTA
LINHARES
Presidente do IPERN
 
 

RESOLUÇÃO ADMINISTRATIVA Nº 1408, DE 02 DE OUTUBRO DE 2019.
Concede aposentadoria
voluntária por tempo de contribuição.
O PRESIDENTE DO INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO
DO RIO GRANDE DO NORTE - IPERN, no uso da atribuição que lhe é conferida pelo artigo nº 95,
inciso IV, da Lei Complementar Estadual nº 308, de 25 de outubro de 2005, com
redação da Lei Complementar Estadual nº 547, de 18 de agosto de 2015 e tendo em
vista o que consta do Processo nº 03810033.004858/2019-19 - SEEC,
RESOLVE conceder aposentadoria voluntária por tempo de contribuição, com
proventos integrais, a GERALDO SALVIANO DE OLIVEIRA, no cargo de AUXILIAR
DE INFRAESTRUTURA (GNO), NG I, NR 11, matrícula nº 39.444-0/1,
40 (quarenta) horas semanais, do Quadro Geral de Pessoal do Estado -
Secretaria de Estado da Educação, da Cultura, do Esporte e do Lazer - SEEC, nos
termos do artigo 6º, incisos I, II, III, IV e artigo 7º da Emenda
Constitucional nº 41/2003, e nos termos do artigo 87, da Lei Complementar
Estadual nº 308/2005, com efeitos na data da sua publicação, com a(s)
seguinte(s) vantagem(s):
Gratificação de Adicional por Tempo de Serviço, no percentual de
35% (trinta e cinco por cento), de acordo com o artigo 29 § 4º, inciso I, da Constituição
Estadual combinado com o artigo 75, parágrafo único, da Lei Complementar
122/94.
PUBLIQUE-SE.
NEREU BATISTA
LINHARES
Presidente do IPERN
 
 
RESOLUÇÃO
ADMINISTRATIVA Nº 1409, DE 2 DE OUTUBRO DE 2019.
Conceder
aposentadoria especial.
O PRESIDENTE DO INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO
DO RIO GRANDE DO NORTE - IPERN, no uso da atribuição que lhe é conferida pelo artigo 95, inciso
IV, da Lei Complementar Estadual n° 308, de 25 de outubro de 2005, com redação
da Lei Complementar Estadual n° 547, de 18 de agosto de 2015, e tendo em vista
o que consta do Processo nº 03810033.003479/2019-01-SESED,
RESOLVE conceder aposentadoria voluntária, com proventos integrais, a MARCO
AURELIO GOMES DA SILVA, no cargo de AGENTE DE POLICIA CIVIL, Classe
Especial, Nível 5, matrícula nº 151.317-6/1, 40 (quarenta)
horas semanais, do Quadro Geral de Pessoal do Estado - Secretaria de Estado da
Segurança Pública e da Defesa Social - SESED, nos termos do artigo 1º, inciso
II, alínea ""b"", da Lei Complementar Federal nº 51, de 20 de dezembro
de 1985, alterada pela Lei Complementar Federal n° 144, de 15 de maio de 2014,
combinado com o art 40, § 4º, da Constituição da República de 1988,  com efeitos na data da sua publicação, com
a(s) seguinte(s) vantagem(s):
Adicional por Tempo de Serviço, no percentual de 30% (trinta por
cento),
de acordo com o artigo 112, parágrafo único, da Lei Complementar nº 270, de 13 de
fevereiro de 2004  Lei Orgânica e Estatuto da Polícia Civil do Estado do Rio
Grande do Norte.
PUBLIQUE-SE.
NEREU BATISTA LINHARES
Presidente do IPERN
 
RESOLUÇÃO
ADMINISTRATIVA Nº 1410, DE 2 DE OUTUBRO DE 2019.
Concede aposentadoria
voluntária por tempo de contribuição.
O PRESIDENTE DO INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO
DO RIO GRANDE DO NORTE - IPERN, no uso da atribuição que lhe é conferida pelo artigo nº 95,
inciso IV, da Lei Complementar Estadual nº 308, de 25 de outubro de 2005, com
redação da Lei Complementar Estadual nº 547, de 18 de agosto de 2015 e tendo em
vista o que consta do Processo nº 03810033.003189/2019-50- SEEC.
RESOLVE conceder aposentadoria voluntária por tempo de contribuição, com
proventos integrais, a JACQUELINE GURGEL DE ARAUJO, no cargo de ESPECIALISTA
PERMANENTE EM EDUCAÇÃO, EN-III, Classe ""J"", matrícula nº 104.919-4/1,
30 (trinta) horas semanais, do Quadro Geral de Pessoal do Estado - Secretaria
de Estado da Educação, da Cultura, do Esporte e do Lazer - SEEC, nos termos do
artigo 6º, incisos I, II, III, IV e artigo 7º da Emenda Constitucional nº
41/2003, e nos termos do artigo 87, da Lei Complementar Estadual nº 308/2005,
com efeitos na data da sua publicação, com a(s) seguinte(s) vantagem(s):
Gratificação de Adicional por Tempo de Serviço, no percentual de
30% (trinta por cento), de acordo com o artigo 29 § 4º, inciso I, da Constituição
Estadual combinado com o artigo 75, parágrafo único, da Lei Complementar
122/94;
Gratificação por Títulos, no percentual de 15% (quinze por cento), como dispõe o artigo
61, IV, e 64 da Lei Complementar nº 049/86, transformada em valor pecuniário,
fixado de acordo com o que dispõe o artigo 1º da Lei Complementar nº 203/2001.
PUBLIQUE-SE.
NEREU BATISTA
LINHARES
Presidente do IPERN
 
 
RESOLUÇÃO
ADMINISTRATIVA Nº 1411, DE 2 DE OUTUBRO DE 2019.
Concede aposentadoria
voluntária por tempo de contribuição.
O PRESIDENTE DO INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO
DO RIO GRANDE DO NORTE - IPERN, no uso da atribuição que lhe é conferida pelo artigo nº 95,
inciso IV, da Lei Complementar Estadual nº 308, de 25 de outubro de 2005, com
redação da Lei Complementar Estadual nº 547, de 18 de agosto de 2015 e tendo em
vista o que consta do Processo nº 03810033.002694/2019-87-SEEC.
RESOLVE conceder aposentadoria voluntária por tempo de contribuição, com
proventos integrais, a VALDOMIRO BERNARDO DOS SANTOS, no cargo de PROFESSOR,
P-IV (DEC JUD), Classe ""J"", matrícula nº 102.618-6/1,
30 (trinta) horas semanais, do Quadro Geral de Pessoal do Estado - Secretaria
de Estado da Educação, da Cultura, do Esporte e do Lazer - SEEC, nos termos do
artigo 6º, incisos I, II, III, IV e artigo 7º da Emenda Constitucional nº
41/2003, com o artigo 40, § 5º da Constituição Federal, com redação dada pela
Emenda Constitucional nº 20, de 15 de dezembro de 1998 e nos termos do artigo
87, da Lei Complementar Estadual nº 308/2005, com efeitos na data da sua
publicação, com a(s) seguinte(s) vantagem(s):
Gratificação de Adicional por Tempo de Serviço, no percentual de
30% (trinta por cento), de acordo com o artigo 29 § 4º, inciso I, da Constituição
Estadual combinado com o artigo 75, parágrafo único, da Lei Complementar
122/94;
Remuneração Pecuniária, na proporção de 1/6 (um sexto), nos termos do
artigo 54 da Lei Complementar 049/86 e suas alterações posteriores,
transformado em valor pecuniário fixado nos termos da Lei Complementar
203/2001;
Gratificação por Títulos, no percentual de 10% (dez por cento), como dispõe o artigo
61, IV, e 64 da Lei Complementar nº 049/86, transformada em valor pecuniário,
fixado de acordo com o que dispõe o artigo 1º da Lei Complementar nº 203/2001.
PUBLIQUE-SE.
NEREU BATISTA
LINHARES
Presidente do IPERN
 
 
RESOLUÇÃO
ADMINISTRATIVA Nº 1412, DE 2 DE OUTUBRO DE 2019.
Concede aposentadoria
voluntária por tempo de contribuição.
O PRESIDENTE DO INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO
DO RIO GRANDE DO NORTE - IPERN, no uso da atribuição que lhe é conferida pelo artigo 95, inciso
IV, da Lei Complementar Estadual n° 308, de 25 de outubro de 2005, com redação
da Lei Complementar Estadual n° 547, de 18 de agosto de 2015, e tendo em vista
o que consta do Processo nº 03810033.002120/2018-28- DETRAN,
RESOLVE conceder aposentadoria voluntária por tempo de contribuição, com
proventos integrais, a MARIA DE FATIMA MEDEIROS, no cargo de AGENTE
ATIV OPERACIONAIS - VI 1, Referência K, matrícula nº 176.481-0/1,
40 (quarenta) horas semanais, do Quadro Geral de Pessoal do Estado -
Secretaria de Estado no Departamento Estadual de Trânsito - DETRAN/RN, nos
termos dos artigos 6º, incisos I a IV e artigo 7º da Emenda Constitucional nº
41/2003, e nos termos do artigo 87, da Lei Complementar Estadual nº 308/2005,
com efeitos na data da sua publicação, com a(s) seguinte(s) vantagem(s):
Adicional por Tempo de Serviço, no percentual de 35% (trinta e
cinco por cento), de acordo com o artigo 29 § 4º, inciso I, da Constituição
Estadual combinado com o artigo 75, parágrafo único, da Lei Complementar
122/94;
Incorporação de Salário, Lei nº 7.751/99; 
Complemento de Salário, Lei nº 6.821/95.
PUBLIQUE-SE.
NEREU BATISTA
LINHARES
Presidente do IPERN
 

RESOLUÇÃO ADMINISTRATIVA Nº 1413, DE 02 DE OUTUBRO DE 2019.
Concede aposentadoria
voluntária por tempo de contribuição.
O PRESIDENTE DO INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO
DO RIO GRANDE DO NORTE - IPERN, no uso da atribuição que lhe é conferida pelo artigo 95, inciso
IV, da Lei Complementar Estadual n° 308, de 25 de outubro de 2005, com redação
da Lei Complementar Estadual n° 547, de 18 de agosto de 2015, e tendo em vista
o que consta do Processo nº 03810033.004901/2019-38 - SEEC,
RESOLVE conceder aposentadoria voluntária por tempo de contribuição, com
proventos integrais, a ROZILDA FERREIRA LINS CAVALCANTE, no cargo de PROFESSOR
PN - IV, Classe ""D"", matrícula nº 100.219-8/2, 30
(trinta) horas semanais, do Quadro Geral de Pessoal do Estado - Secretaria
de Estado da Educação, da Cultura, do Esporte e do Lazer - SEEC, nos termos do
artigo 3º, incisos I, II e III, parágrafo único da Emenda Constitucional nº
47/2005, combinado com artigo 88, incisos I, II, III e parágrafo único da Lei
Complementar Estadual 308/2005, com efeitos na data da sua publicação, com a(s)
seguinte(s) vantagem(s):
Adicional por Tempo de Serviço, no percentual de 30% (trinta por
cento),
de acordo com o artigo 29 § 4º, inciso I, da Constituição Estadual combinado
com o artigo 75, parágrafo único, da Lei Complementar 122/94;
Gratificação por Título, no percentual de 05% (cinco por cento), como dispõe o
artigo 61, IV, e 64 da Lei Complementar nº 049/86, transformada em valor
pecuniário, fixado de acordo com o que dispõe o artigo 1º da Lei Complementar
nº 203/2001.
PUBLIQUE-SE.
NEREU BATISTA
LINHARES
Presidente do IPERN
 
 
RESOLUÇÃO
ADMINISTRATIVA Nº 1414, DE 02 DE OUTUBRO DE 2019.
Retificar
aposentadoria voluntária por tempo de contribuição.
O PRESIDENTE DO INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO
DO   RIO 
GRANDE DO NORTE  -  IPERN, no uso da atribuição que lhe é
conferida pelo artigo 95, inciso IV, da Lei Complementar Estadual n° 308, de 25
outubro de 2005, com redação da Lei Complementar Estadual n° 547, de 18 de
agosto de 2015, e tendo em vista o que consta do Processo nº
03810033.001275/2018-47 - SESAP,
RESOLVE retificar, a Resolução Administrativa nº 2448, de 07 de dezembro
de 2018, publicada no Diário Oficial do Estado de nº 14.309, de 08 de dezembro
de 2018, para alterar a fundamentação do 
Adicional por Tempo de Serviço, no ato que concedeu aposentadoria
voluntária por tempo de contribuição, com proventos integrais, a GILMA MARIA
DE SALES, no cargo de AUXILIAR DE SAUDE, Classe ""A"",
Referência 16, matrícula nº 89.281-5/1, 30 (trinta) horas
semanais, do Quadro Geral de Pessoal do Estado - Secretaria de Estado da Saúde
Pública - SESAP, nos termos do artigo 3º, incisos I, II e III, parágrafo único
da Emenda Constitucional nº 47/2005, combinado com o artigo 7° da Emenda
Constitucional n° 41/2003, com efeitos na data da sua publicação, com a(s)
seguinte(s) vantagem(s):
Adicional por Tempo de Serviço, no percentual de 30% (trinta por
cento),
de acordo com  o artigo 29, §4º, inciso
I, da Constituição Estadual, combinado com o artigo 75, parágrafo único, da Lei
Complementar 122/94;
Adicional de Insalubridade, no percentual de 20% (vinte por cento), de acordo com
artigo 29, §4º, inciso II, da Constituição Estadual, com redação dada pela
Emenda Constitucional nº 016/2015 e artigo 77, inciso I, da Lei Complementar nº
122/94;
Jornada Especial em Saúde, nos termos dos artigos 15, § 1º e 23, § 3º da Lei Complementar
Estadual nº 333/2006, com redação dada pelos artigos 2º e 6º da Lei
Complementar Estadual nº 343, de 25 de maio de 2007.
PUBLIQUE-SE.
NEREU BATISTA
LINHARES
Presidente do IPERN
 

RESOLUÇÃO ADMINISTRATIVA Nº 1415, DE 02 DE OUTUBRO DE 2019.
Concede aposentadoria
voluntária por tempo de contribuição.
O PRESIDENTE DO INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO
DO RIO GRANDE DO NORTE - IPERN, no uso da atribuição que lhe é conferida pelo artigo nº 95,
inciso IV, da Lei Complementar Estadual nº 308, de 25 de outubro de 2005, com
redação da Lei Complementar Estadual nº 547, de 18 de agosto de 2015 e tendo em
vista o que consta do Processo nº 03810033.004871/2019-60 - SEEC,
RESOLVE conceder aposentadoria voluntária por tempo de contribuição, com
proventos integrais, a JURINEIDE FERNANDES DA COSTA, no cargo de ASSISTENTE
ADMINISTRATIVO (GNM), NG I, NR 11, matrícula nº 100.899-4/1, 40
(quarenta) horas semanais, do Quadro Geral de Pessoal do Estado -
Secretaria de Estado da Educação, da Cultura, do Esporte e do Lazer - SEEC, nos
termos do artigo 6º, incisos I, II, III, IV e artigo 7º da Emenda
Constitucional nº 41/2003, e nos termos do artigo 87, da Lei Complementar
Estadual nº 308/2005, com efeitos na data da sua publicação, com a(s)
seguinte(s) vantagem(s):
Gratificação de Adicional por Tempo de Serviço, no percentual de
30% (trinta por cento), de acordo com o artigo 29 § 4º, inciso I, da Constituição
Estadual combinado com o artigo 75, parágrafo único, da Lei Complementar
122/94.
PUBLIQUE-SE.
NEREU BATISTA
LINHARES
Presidente do IPERN
 

RESOLUÇÃO ADMINISTRATIVA Nº 1416, DE 02 DE OUTUBRO DE 2019.
Concede aposentadoria
voluntária por tempo de contribuição.
O PRESIDENTE DO INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO
DO RIO GRANDE DO NORTE - IPERN, no uso da atribuição que lhe é conferida pelo artigo 95, inciso
IV, da Lei Complementar Estadual n° 308, de 25 de outubro de 2005, com redação
da Lei Complementar Estadual n° 547, de 18 de agosto de 2015, e tendo em vista
o que consta do Processo nº 03810033.004808/2019-23 - SEEC,
RESOLVE conceder aposentadoria voluntária por tempo de contribuição, com
proventos integrais, a LUCIA CRISANTO DA SILVA, no cargo de ASSISTENTE
ADMINISTRATIVO (GNM), NG I, NR 11, matrícula nº 103.161-9/1, 40
(quarenta) horas semanais, do Quadro Geral de Pessoal do Estado -
Secretaria de Estado da Educação, da Cultura, do Esporte e do Lazer - SEEC, nos
termos do artigo 3º, incisos I, II e III, parágrafo único da Emenda
Constitucional nº 47/2005, combinado com artigo 88, incisos I, II, III e
parágrafo único da Lei Complementar Estadual 308/2005, com efeitos na data da
sua publicação, com a(s) seguinte(s) vantagem(s):
Adicional por Tempo de Serviço, no percentual de 30% (trinta por
cento),
de acordo com o artigo 29 § 4º, inciso I, da Constituição Estadual combinado
com o artigo 75, parágrafo único, da Lei Complementar 122/94.
PUBLIQUE-SE.
NEREU BATISTA
LINHARES
Presidente do IPERN
 

RESOLUÇÃO ADMINISTRATIVA Nº 1417, DE 02 DE OUTUBRO DE 2019.
Concede aposentadoria
voluntária por tempo de contribuição.
O PRESIDENTE DO INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO
DO RIO GRANDE DO NORTE - IPERN, no uso da atribuição que lhe é conferida pelo artigo 95, inciso
IV, da Lei Complementar Estadual n° 308, de 25 de outubro de 2005, com redação
da Lei Complementar Estadual n° 547, de 18 de agosto de 2015, e tendo em vista
o que consta do Processo nº 03810033.004811/2019-47 - DER,
